,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
25453,Avon,Avon,39.7601,-86.3916,United States,US,USA,Indiana,,20848.0,1840009535
25465,Grayslake,Grayslake,42.3405,-88.0338,United States,US,USA,Illinois,,20827.0,1840011150
25471,Willmar,Willmar,45.1216,-95.0569,United States,US,USA,Minnesota,,20823.0,1840009995
25483,Murrysville,Murrysville,40.4456,-79.6554,United States,US,USA,Pennsylvania,,20810.0,1840001148
25484,Arnold,Arnold,38.4297,-90.3733,United States,US,USA,Missouri,,20808.0,1840007506
25487,Fort Walton Beach,Fort Walton Beach,30.4255,-86.6222,United States,US,USA,Florida,,20805.0,1840013923
25495,Buckingham,Buckingham,40.3188,-75.058,United States,US,USA,Pennsylvania,,20795.0,1840034882
25506,South Milwaukee,South Milwaukee,42.912,-87.8627,United States,US,USA,Wisconsin,,20785.0,1840003032
25509,Germantown,Germantown,43.2343,-88.1217,United States,US,USA,Wisconsin,,20780.0,1840002830
25515,Lebanon,Lebanon,39.4254,-84.2133,United States,US,USA,Ohio,,20770.0,1840001546
25522,Parma Heights,Parma Heights,41.3865,-81.7637,United States,US,USA,Ohio,,20764.0,1840003407
25531,Harvey,Harvey,41.6076,-87.652,United States,US,USA,Illinois,,20751.0,1840007029
25547,Green Valley,Green Valley,31.8393,-111.0009,United States,US,USA,Arizona,,20729.0,1840018111
25568,Lincolnia,Lincolnia,38.8158,-77.1543,United States,US,USA,Virginia,,20704.0,1840006034
25569,North Ogden,North Ogden,41.3123,-111.9584,United States,US,USA,Utah,,20703.0,1840020134
25573,Mead Valley,Mead Valley,33.8333,-117.2852,United States,US,USA,California,,20698.0,1840028331
25581,Little Egg Harbor,Little Egg Harbor,39.5969,-74.3454,United States,US,USA,New Jersey,,20693.0,1840081598
25587,Coolbaugh,Coolbaugh,41.1837,-75.4386,United States,US,USA,Pennsylvania,,20686.0,1840145213
25590,Rocky Hill,Rocky Hill,41.6572,-72.6632,United States,US,USA,Connecticut,,20682.0,1840035560
25593,Helena,Helena,33.2837,-86.8791,United States,US,USA,Alabama,,20680.0,1840014827
25599,Adrian,Adrian,41.8994,-84.0447,United States,US,USA,Michigan,,20674.0,1840003226
25604,Pittsburg,Pittsburg,37.4129,-94.6985,United States,US,USA,Kansas,,20667.0,1840001697
25606,Mill Creek,Mill Creek,47.8631,-122.2037,United States,US,USA,Washington,,20665.0,1840019790
25611,Murphy,Murphy,33.0186,-96.6105,United States,US,USA,Texas,,20655.0,1840020659
25620,Jefferson,Jefferson,41.0003,-74.5531,United States,US,USA,New Jersey,,20638.0,1840081740
25621,South St. Paul,South St. Paul,44.8877,-93.0411,United States,US,USA,Minnesota,,20637.0,1840008948
25629,Suwanee,Suwanee,34.0508,-84.0686,United States,US,USA,Georgia,,20629.0,1840015616
25632,Coronado,Coronado,32.6649,-117.1604,United States,US,USA,California,,20627.0,1840019354
25648,Libertyville,Libertyville,42.287,-87.967,United States,US,USA,Illinois,,20616.0,1840011161
25652,La Cañada Flintridge,La Canada Flintridge,34.2097,-118.2002,United States,US,USA,California,,20613.0,1840020510
25658,Covington,Covington,47.3667,-122.1045,United States,US,USA,Washington,,20608.0,1840018425
25667,Tullahoma,Tullahoma,35.3721,-86.2172,United States,US,USA,Tennessee,,20599.0,1840015410
25675,Springfield,Springfield,40.0986,-75.2016,United States,US,USA,Pennsylvania,,20590.0,1840152388
25687,Rosamond,Rosamond,34.8658,-118.2155,United States,US,USA,California,,20574.0,1840019140
25688,New Canaan,New Canaan,41.1592,-73.4992,United States,US,USA,Connecticut,,20574.0,1840035495
25698,Marquette,Marquette,46.544,-87.4082,United States,US,USA,Michigan,,20561.0,1840003923
25700,Sidney,Sidney,40.2891,-84.1667,United States,US,USA,Ohio,,20559.0,1840009429
25710,Bethany,Bethany,35.5071,-97.6418,United States,US,USA,Oklahoma,,20542.0,1840019153
25716,Battle Ground,Battle Ground,45.7766,-122.5413,United States,US,USA,Washington,,20536.0,1840018523
25738,Pleasantville,Pleasantville,39.39,-74.5169,United States,US,USA,New Jersey,,20505.0,1840001535
25739,Stephenville,Stephenville,32.2147,-98.2205,United States,US,USA,Texas,,20504.0,1840022097
25740,Yorkville,Yorkville,41.6563,-88.4507,United States,US,USA,Illinois,,20503.0,1840010216
25761,West St. Paul,West St. Paul,44.9018,-93.0858,United States,US,USA,Minnesota,,20476.0,1840010012
25763,Snellville,Snellville,33.8562,-84.0038,United States,US,USA,Georgia,,20475.0,1840015614
25782,Ypsilanti,Ypsilanti,42.244,-83.6208,United States,US,USA,Michigan,,20448.0,1840000459
25799,Five Corners,Five Corners,45.6883,-122.5738,United States,US,USA,Washington,,20428.0,1840037869
25803,Middle,Middle,39.0852,-74.8337,United States,US,USA,New Jersey,,20423.0,1840081576
25810,Lower Southampton,Lower Southampton,40.1541,-74.9903,United States,US,USA,Pennsylvania,,20410.0,1840151113
25811,Oroville,Oroville,39.4999,-121.5634,United States,US,USA,California,,20409.0,1840020182
25816,Bryant,Bryant,34.6152,-92.4914,United States,US,USA,Arkansas,,20399.0,1840013573
25817,Marblehead,Marblehead,42.4992,-70.8639,United States,US,USA,Massachusetts,,20397.0,1840053532
25821,Elko,Elko,40.8381,-115.7678,United States,US,USA,Nevada,,20391.0,1840020120
25830,Old Jamestown,Old Jamestown,38.8394,-90.2847,United States,US,USA,Missouri,,20382.0,1840039632
25831,Hanahan,Hanahan,32.9302,-80.0027,United States,US,USA,South Carolina,,20381.0,1840014256
25838,Northfield,Northfield,44.455,-93.1698,United States,US,USA,Minnesota,,20374.0,1840007891
25841,Sandwich,Sandwich,41.7137,-70.4851,United States,US,USA,Massachusetts,,20369.0,1840053505
25847,Forest Lake,Forest Lake,45.2536,-92.9582,United States,US,USA,Minnesota,,20366.0,1840007808
25849,Bourne,Bourne,41.7233,-70.5816,United States,US,USA,Massachusetts,,20364.0,1840053642
25852,Agoura Hills,Agoura Hills,34.151,-118.7609,United States,US,USA,California,,20362.0,1840019221
25863,Piqua,Piqua,40.1506,-84.2441,United States,US,USA,Ohio,,20352.0,1840009467
25866,Monroe,Monroe,41.9155,-83.3849,United States,US,USA,Michigan,,20344.0,1840003987
25895,Painesville,Painesville,41.724,-81.2536,United States,US,USA,Ohio,,20311.0,1840000542
25902,Crest Hill,Crest Hill,41.5723,-88.1124,United States,US,USA,Illinois,,20305.0,1840007088
25908,Rosedale,Rosedale,39.3266,-76.5084,United States,US,USA,Maryland,,20296.0,1840005690
25912,Bethel,Bethel,41.3747,-73.3928,United States,US,USA,Connecticut,,20287.0,1840034129
25916,Glassboro,Glassboro,39.7014,-75.1113,United States,US,USA,New Jersey,,20284.0,1840003789
25919,Sherwood,Sherwood,45.3594,-122.8427,United States,US,USA,Oregon,,20281.0,1840021205
25920,East Northport,East Northport,40.8791,-73.3233,United States,US,USA,New York,,20281.0,1840005039
25921,Ogden,Ogden,43.1646,-77.822,United States,US,USA,New York,,20281.0,1840087746
25922,Limerick,Limerick,40.2323,-75.5344,United States,US,USA,Pennsylvania,,20280.0,1840035062
25961,Perry,Perry,32.472,-83.7283,United States,US,USA,Georgia,,20227.0,1840014885
25981,Saco,Saco,43.539,-70.4624,United States,US,USA,Maine,,20203.0,1840000343
25987,Hazlet,Hazlet,40.4265,-74.1712,United States,US,USA,New Jersey,,20193.0,1840081651
25992,Marion Oaks,Marion Oaks,29.0011,-82.1953,United States,US,USA,Florida,,20190.0,1840047949
25995,Whitpain,Whitpain,40.1578,-75.2769,United States,US,USA,Pennsylvania,,20189.0,1840145445
26000,Bothell West,Bothell West,47.8056,-122.2401,United States,US,USA,Washington,,20180.0,1840041906
26001,Plainview,Plainview,34.1911,-101.7235,United States,US,USA,Texas,,20180.0,1840020538
26008,Foley,Foley,30.3983,-87.665,United States,US,USA,Alabama,,20170.0,1840002084
26045,Clifton,Clifton,39.0764,-108.4605,United States,US,USA,Colorado,,20122.0,1840017556
26052,Palm Valley,Palm Valley,30.2011,-81.3948,United States,US,USA,Florida,,20115.0,1840013971
26054,Mayfield Heights,Mayfield Heights,41.5174,-81.4534,United States,US,USA,Ohio,,20113.0,1840000613
26059,Berlin,Berlin,41.6114,-72.7758,United States,US,USA,Connecticut,,20107.0,1840034026
26069,Montrose,Montrose,38.4689,-107.859,United States,US,USA,Colorado,,20098.0,1840020251
26082,Montgomery,Montgomery,41.7237,-88.3633,United States,US,USA,Illinois,,20084.0,1840011350
26094,Westbrook,Westbrook,43.6954,-70.3539,United States,US,USA,Maine,,20074.0,1840000329
26101,Shenandoah,Shenandoah,30.4019,-91.002,United States,US,USA,Louisiana,,20068.0,1840031152
26124,South Burlington,South Burlington,44.4622,-73.2202,United States,US,USA,Vermont,,20042.0,1840002311
26125,Golden,Golden,39.7406,-105.2118,United States,US,USA,Colorado,,20041.0,1840020197
26126,Frankfort,Frankfort,41.4892,-87.8363,United States,US,USA,Illinois,,20040.0,1840011486
26130,Hudson,Hudson,42.3887,-71.5465,United States,US,USA,Massachusetts,,20032.0,1840053480
26139,Mesquite,Mesquite,36.8032,-114.133,United States,US,USA,Nevada,,20019.0,1840020362
26149,Whitehall,Whitehall,39.9682,-82.8833,United States,US,USA,Ohio,,20004.0,1840003764
26153,East Hemet,East Hemet,33.7301,-116.941,United States,US,USA,California,,19998.0,1840028370
26163,Imperial,Imperial,32.839,-115.572,United States,US,USA,California,,19982.0,1840019381
26165,North Liberty,North Liberty,41.7438,-91.6112,United States,US,USA,Iowa,,19976.0,1840008179
26169,World Golf Village,World Golf Village,29.9654,-81.4896,United States,US,USA,Florida,,19975.0,1840039162
26173,Plattsburgh,Plattsburgh,44.6951,-73.4563,United States,US,USA,New York,,19969.0,1840000296
26176,Hauppauge,Hauppauge,40.8211,-73.2109,United States,US,USA,New York,,19967.0,1840005077
26190,Rolla,Rolla,37.9459,-91.7607,United States,US,USA,Missouri,,19949.0,1840009849
26197,Pecan Grove,Pecan Grove,29.6235,-95.733,United States,US,USA,Texas,,19944.0,1840019645
26200,Ennis,Ennis,32.3254,-96.6347,United States,US,USA,Texas,,19942.0,1840020754
26204,Forest Park,Forest Park,39.2861,-84.5258,United States,US,USA,Ohio,,19940.0,1840003818
26207,Oregon,Oregon,41.6524,-83.4321,United States,US,USA,Ohio,,19935.0,1840000570
26208,Sand Springs,Sand Springs,36.1353,-96.1283,United States,US,USA,Oklahoma,,19935.0,1840021671
26221,Portland,Portland,27.8942,-97.3278,United States,US,USA,Texas,,19914.0,1840021006
26236,Mokena,Mokena,41.5327,-87.8781,United States,US,USA,Illinois,,19897.0,1840011491
26237,Shafter,Shafter,35.4794,-119.2013,United States,US,USA,California,,19897.0,1840021735
26240,Prunedale,Prunedale,36.8064,-121.6555,United States,US,USA,California,,19893.0,1840019020
26246,Port Angeles,Port Angeles,48.1141,-123.4565,United States,US,USA,Washington,,19888.0,1840019782
26247,Kinston,Kinston,35.2747,-77.5939,United States,US,USA,North Carolina,,19888.0,1840014585
26253,Monroe,Monroe,47.8595,-121.9851,United States,US,USA,Washington,,19879.0,1840019791
26254,Miamisburg,Miamisburg,39.6322,-84.2724,United States,US,USA,Ohio,,19878.0,1840008436
26263,Carlisle,Carlisle,40.2,-77.2034,United States,US,USA,Pennsylvania,,19869.0,1840001386
26266,Southbury,Southbury,41.4745,-73.2329,United States,US,USA,Connecticut,,19866.0,1840035599
26274,Forest Park,Forest Park,33.6209,-84.359,United States,US,USA,Georgia,,19856.0,1840013750
26279,Mustang,Mustang,35.3917,-97.7246,United States,US,USA,Oklahoma,,19847.0,1840020421
26289,Arlington,Arlington,48.1701,-122.1442,United States,US,USA,Washington,,19832.0,1840018378
26292,Nogales,Nogales,31.3624,-110.9336,United States,US,USA,Arizona,,19829.0,1840020823
26294,Howard,Howard,44.5703,-88.0928,United States,US,USA,Wisconsin,,19828.0,1840002345
26297,Broadview Heights,Broadview Heights,41.3196,-81.6779,United States,US,USA,Ohio,,19820.0,1840000591
26299,Maple Shade,Maple Shade,39.952,-74.995,United States,US,USA,New Jersey,,19818.0,1840081625
26304,Salmon Creek,Salmon Creek,45.7099,-122.6632,United States,US,USA,Washington,,19809.0,1840018520
26307,Lake Zurich,Lake Zurich,42.1956,-88.087,United States,US,USA,Illinois,,19807.0,1840011160
26309,St. John,St. John,41.4429,-87.4697,United States,US,USA,Indiana,,19805.0,1840010221
26310,Casa de Oro-Mount Helix,Casa de Oro-Mount Helix,32.764,-116.9688,United States,US,USA,California,,19804.0,1840073904
26325,Westminster,Westminster,39.5796,-77.0067,United States,US,USA,Maryland,,19783.0,1840005701
26341,Lower Allen,Lower Allen,40.2082,-76.9287,United States,US,USA,Pennsylvania,,19755.0,1840035428
26349,Culpeper,Culpeper,38.4704,-78.0001,United States,US,USA,Virginia,,19740.0,1840006169
26369,Homewood,Homewood,41.5591,-87.661,United States,US,USA,Illinois,,19716.0,1840011264
26374,Stroud,Stroud,41.0001,-75.2173,United States,US,USA,Pennsylvania,,19711.0,1840144158
26376,Shelbyville,Shelbyville,39.5352,-85.7793,United States,US,USA,Indiana,,19710.0,1840009561
26381,Lackawanna,Lackawanna,42.8182,-78.8325,United States,US,USA,New York,,19697.0,1840000387
26390,Englewood,Englewood,26.9717,-82.3524,United States,US,USA,Florida,,19683.0,1840013127
26393,Universal City,Universal City,29.5521,-98.3074,United States,US,USA,Texas,,19679.0,1840022225
26407,Arbutus,Arbutus,39.2428,-76.6922,United States,US,USA,Maryland,,19662.0,1840005676
26408,Holden,Holden,42.3561,-71.8608,United States,US,USA,Massachusetts,,19659.0,1840053588
26421,Waxhaw,Waxhaw,34.9363,-80.7439,United States,US,USA,North Carolina,,19645.0,1840016458
26422,Prichard,Prichard,30.7735,-88.1301,United States,US,USA,Alabama,,19645.0,1840014990
26425,Alamo,Alamo,26.181,-98.1177,United States,US,USA,Texas,,19644.0,1840019732
26429,West Mifflin,West Mifflin,40.3581,-79.9073,United States,US,USA,Pennsylvania,,19638.0,1840001273
26445,Nanuet,Nanuet,41.0957,-74.0155,United States,US,USA,New York,,19624.0,1840004963
26448,Sparta,Sparta,41.0486,-74.6264,United States,US,USA,New Jersey,,19621.0,1840081784
26454,Midway,Midway,30.4169,-87.0229,United States,US,USA,Florida,,19617.0,1840143881
26471,Nocatee,Nocatee,30.0927,-81.4095,United States,US,USA,Florida,,19601.0,1840028805
26495,Meadowbrook,Meadowbrook,37.4301,-77.474,United States,US,USA,Virginia,,19574.0,1840024786
26499,Altamont,Altamont,42.198,-121.7248,United States,US,USA,Oregon,,19569.0,1840017440
26502,Arvin,Arvin,35.1944,-118.8306,United States,US,USA,California,,19568.0,1840019147
26505,Otsego,Otsego,45.266,-93.6201,United States,US,USA,Minnesota,,19565.0,1840008899
